anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A016029,31,9.0,3.0,0.0,9.0,34.0,1,0,0.03590285110876452,"a(1) = a(2) = 1, a(2n + 1) = 2*a(2n) and a(2n) = 2*a(2n - 1) + (-1)^n."
A016030,34,6.0,1.0,0.0,5.0,16.0,0,0,0.10884353741496598,Inverse of 2021st cyclotomic polynomial.
A016032,30,,,,,,0,0,1.0,Least positive integer that is the sum of two squares of positive integers in exactly n ways.
A016033,34,11.0,4.0,0.0,11.0,30.0,1,0,0.30927835051546393,Inverse of 2024th cyclotomic polynomial.
A016035,34,,,,,,0,0,1.0,"a(n) = Sum_{j|n, 1 < j < n} phi(j). Also a(n) = n - phi(n) - 1 for n > 1."
A016037,34,,,,,,0,0,1.0,Map numbers to number of letters in English name; sequence gives number of steps to converge (to 4).
A016038,34,,,,,,0,0,1.0,Strictly non-palindromic numbers: n is not palindromic in any base b with 2 <= b <= n-2.
A016039,34,,,,,,0,0,1.0,Inverse of 2030th cyclotomic polynomial.
A016040,34,,,,,,0,0,1.0,Integer part of Chebyshev's theta function: floor( log(Product_{k=1..n} prime(k)) ).
A016041,34,,,,,,0,0,1.0,Primes that are palindromic in base 2 (but written here in base 10).
A016042,34,6.0,,,,,1,1,1.0,Inverse of 2033rd cyclotomic polynomial.
A016044,34,11.0,,,,,2,1,1.0,Inverse of 2035th cyclotomic polynomial.
A016046,34,,,,,,0,0,1.0,First occurrence of exactly n identical terms in A007448.
A016047,28,,,,,,0,0,1.0,"Smallest prime factor of Mersenne numbers 2^p-1, where p is prime."
A016048,29,,,,,,0,0,1.0,"Least k such that (2*p_n)*k + 1 | Mersenne(p_n), p_n = n-th prime, n >= 2."
A016049,34,,,,,,0,0,1.0,Inverse of 2040th cyclotomic polynomial.
A016050,34,6.0,,,,,1,1,1.0,Inverse of 2041st cyclotomic polynomial.
A016051,34,9.0,2.0,1.0,10.0,40.0,2,1,0.0894854586129754,Numbers of the form 9*k+3 or 9*k+6.
A016052,34,9.0,,,,,2,1,1.0,"a(1) = 3; for n >= 1, a(n+1) = a(n) + sum of its digits."
A016053,34,7.0,,,,,2,1,1.0,Inverse of 2044th cyclotomic polynomial.
A016055,34,7.0,,,,,2,1,1.0,Inverse of 2046th cyclotomic polynomial.
A016056,34,6.0,,,,,1,1,1.0,Inverse of 2047th cyclotomic polynomial.
A016057,34,,,,,,0,0,1.0,Pseudo-powers to base 3: numbers k that are not powers of 3 such that k divides 2^k + 1.
A016058,20,,,,,,0,0,1.0,Primitive pseudo-powers to base 3.
A016059,34,,,,,,0,0,1.0,"(s(n)+s(n+1))/6, where s()=A006521."
A016060,33,,,,,,0,0,1.0,"(s(n)+s(n+1))/18, where s()=A006521."
A016061,34,10.0,2.0,1.0,10.0,46.0,1,0,0.05981794538361508,a(n) = n*(n+1)*(4*n+5)/6.
A016062,26,,,,,,0,0,1.0,Write down decimal expansion of Pi; divide up into chunks of minimal length so that chunks are increasing numbers and do not begin with 0.
A016063,34,6.0,,,,,1,1,1.0,Inverse of 2054th cyclotomic polynomial.
A016064,27,9.0,3.0,0.0,9.0,44.0,1,0,0.032093362509117436,"Smallest side lengths of almost-equilateral Heronian triangles (sides are consecutive positive integers, area is a nonnegative integer)."
A016067,34,,,,,,0,0,1.0,Consider all ways of writing a number as p+2m^2 where p is 1 or a prime and m >= 0; sequence gives numbers that are expressible in at least 2 more ways than any smaller number.
A016068,34,6.0,,,,,1,1,1.0,Inverse of 2059th cyclotomic polynomial.
A016069,34,7.0,,,,,2,1,1.0,Numbers k such that k^2 contains exactly 2 distinct digits.
A016070,21,,,,,,0,0,1.0,"Numbers k such that k^2 contains exactly 2 different digits, excluding 10^m, 2*10^m, 3*10^m."
A016074,34,,,,,,0,0,1.0,Inverse of 2065th cyclotomic polynomial.
A016076,34,7.0,,,,,2,1,1.0,Inverse of 2067th cyclotomic polynomial.
A016077,34,7.0,,,,,2,1,1.0,Inverse of 2068th cyclotomic polynomial.
A016079,34,15.0,,,,,2,1,1.0,Inverse of 2070th cyclotomic polynomial.
A016080,34,6.0,,,,,1,1,1.0,Inverse of 2071st cyclotomic polynomial.
A016081,34,,,,,,0,0,1.0,"Add 4, then reverse digits; start with 3."
A016082,34,,,,,,0,0,1.0,"Add 4, then reverse the decimal digits; start with 10."
A016083,34,6.0,,,,,1,1,1.0,Inverse of 2074th cyclotomic polynomial.
A016084,34,13.0,5.0,0.0,13.0,70.0,1,0,0.155902004454343,a(n+1) = a(n) + its digital root.
A016085,34,6.0,,,,,1,1,1.0,a(1) = 1; a(n+1) = floor((sum{k=1 to n} a(k)^3)^(1/3)).
A016086,34,6.0,,,,,1,1,1.0,Inverse of 2077th cyclotomic polynomial.
A016087,34,,,,,,0,0,1.0,First nontrivial or multidigital Armstrong number to base n.
A016089,32,7.0,,,,,2,1,1.0,Numbers n such that n divides n-th Lucas number A000032(n).
A016090,20,,,,,,0,0,1.0,"a(n) = 16^(5^n) mod 10^n: Automorphic numbers ending in digit 6, with repetitions."
A016095,34,,,,,,0,0,1.0,"Triangular array T(n,k) read by rows, where T(n,k) = coefficient of x^n*y^k in 1/(1-x-y-(x+y)^2)."
A016096,34,7.0,,,,,2,1,1.0,"a(n+1) = a(n) + sum of its digits, with a(1) = 9."
A016097,24,,,,,,0,0,1.0,Erroneous version of A063507.
A016098,25,,,,,,0,0,1.0,"Number of crossing set partitions of {1,2,...,n}."
A016099,34,11.0,,,,,2,1,1.0,Inverse of 2090th cyclotomic polynomial.
A016100,34,7.0,,,,,2,1,1.0,Inverse of 2091st cyclotomic polynomial.
A016102,34,7.0,,,,,2,1,1.0,Inverse of 2093rd cyclotomic polynomial.
A016105,34,,,,,,0,0,1.0,Blum integers: numbers of the form p * q where p and q are distinct primes congruent to 3 (mod 4).
A016106,23,,,,,,0,0,1.0,"Nonpalindromic and ""non-core"" numbers that when squared give palindrome with odd number of digits."
A016108,34,,,,,,0,0,1.0,Numbers k=3*m+1 such that 2^m == 1 (mod k).
A016109,20,11.0,4.0,0.0,11.0,154.0,1,0,0.10232558139534884,Expansion of 1/((1-7*x)*(1-8*x)*(1-9*x)*(1-10*x)).
A016110,34,6.0,,,,,1,1,1.0,Inverse of 2101st cyclotomic polynomial.
A016112,34,,,,,,0,0,1.0,"Smallest prime whose digit product is n, if possible; otherwise 0 if n is a prime > 7 or 1 if n has a prime factor > 7."
A016114,21,,,,,,0,0,1.0,"The smallest representative in a cycle of circular primes, where circular primes are numbers that remain prime under cyclic shifts of digits."
A016115,26,,,,,,0,0,1.0,Number of prime palindromes with n digits.
A016116,34,7.0,2.0,0.0,7.0,22.0,1,0,0.03508771929824561,a(n) = 2^floor(n/2).
A016117,34,7.0,2.0,0.0,7.0,20.0,1,0,0.17699115044247787,Inverse of 2108th cyclotomic polynomial.
A016118,34,7.0,,,,,2,1,1.0,Inverse of 2109th cyclotomic polynomial.
A016122,34,,,,,,0,0,1.0,Decimal expansion of solution to log_10(x) = x - 4.
A016124,34,15.0,,,,,2,1,1.0,Inverse of 2115th cyclotomic polynomial.
A016126,34,6.0,,,,,1,1,1.0,Inverse of 2117th cyclotomic polynomial.
A016127,25,7.0,2.0,0.0,7.0,36.0,1,0,0.024573378839590442,Expansion of g.f. 1/((1-2*x)*(1-5*x)).
A016128,34,6.0,,,,,1,1,1.0,Inverse of 2119th cyclotomic polynomial.
A016129,23,7.0,2.0,0.0,7.0,36.0,1,0,0.026296566837107377,Expansion of 1/((1-2*x)*(1-6*x)).
A016130,23,7.0,2.0,0.0,7.0,36.0,1,0,0.024373730534867976,Expansion of g.f. 1/((1-2*x)*(1-7*x)).
A016131,20,7.0,2.0,0.0,7.0,38.0,1,0,0.03190596137699412,Expansion of 1/((1-2*x)*(1-8*x)).
A016132,34,6.0,,,,,1,1,1.0,Inverse of 2123rd cyclotomic polynomial.
A016133,21,7.0,2.0,0.0,7.0,38.0,1,0,0.02755620014503263,Expansion of 1/((1-2*x)*(1-9*x)).
A016134,21,7.0,2.0,0.0,7.0,38.0,1,0,0.02640722724113968,Expansion of g.f. 1/((1-2*x)*(1-10*x)).
A016135,21,7.0,2.0,0.0,7.0,38.0,1,0,0.025350233488992662,Expansion of g.f. 1/((1-2*x)*(1-11*x)).
A016136,21,7.0,2.0,0.0,7.0,38.0,1,0,0.024531956100710135,Expansion of 1/((1-2*x)*(1-12*x)).
A016137,25,7.0,2.0,0.0,7.0,38.0,1,0,0.023213194868662187,Expansion of 1/((1-3*x)*(1-6*x)).
A016138,24,7.0,2.0,0.0,7.0,38.0,1,0,0.02341343191620456,Expansion of 1/((1-3*x)*(1-7*x)).
A016139,34,,,,,,0,0,1.0,Inverse of 2130th cyclotomic polynomial.
A016140,24,7.0,2.0,0.0,7.0,38.0,1,0,0.022157434402332362,Expansion of 1/((1-3*x)*(1-8*x)).
A016141,34,7.0,,,,,2,1,1.0,Inverse of 2132nd cyclotomic polynomial.
A016142,22,7.0,2.0,0.0,7.0,38.0,1,0,0.024983563445101907,Expansion of 1/((1-3*x)*(1-9*x)).
A016143,34,6.0,,,,,1,1,1.0,Inverse of 2134th cyclotomic polynomial.
A016144,34,,,,,,0,0,1.0,Inverse of 2135th cyclotomic polynomial.
A016145,21,7.0,2.0,0.0,7.0,38.0,1,0,0.026224982746721876,Expansion of g.f. 1/((1-3*x)*(1-10*x)).
A016146,21,7.0,2.0,0.0,7.0,40.0,1,0,0.02661343978709248,Expansion of g.f. 1/((1-3*x)*(1-11*x)).
A016147,20,7.0,2.0,0.0,7.0,44.0,1,0,0.03118355776045358,Expansion of 1/((1-3*x)*(1-12*x)).
A016148,34,7.0,,,,,2,1,1.0,Inverse of 2139th cyclotomic polynomial.
A016149,23,7.0,2.0,0.0,7.0,38.0,1,0,0.026931254429482635,Expansion of g.f. 1/((1 - 4*x)*(1 - 6*x)).
A016150,23,7.0,2.0,0.0,7.0,38.0,1,0,0.025215660252156602,Expansion of g.f. 1/((1-4*x)*(1-7*x)).
A016151,34,15.0,,,,,2,1,1.0,Inverse of 2142nd cyclotomic polynomial.
A016152,20,7.0,2.0,0.0,7.0,34.0,1,0,0.031569173630454965,a(n) = 4^(n-1)*(2^n-1).
A016153,20,7.0,2.0,0.0,7.0,34.0,1,0,0.02964254577157803,a(n) = (9^n-4^n)/5.
A016154,34,,,,,,0,0,1.0,Inverse of 2145th cyclotomic polynomial.
A016155,34,6.0,,,,,1,1,1.0,Inverse of 2146th cyclotomic polynomial.
A016156,34,6.0,,,,,1,1,1.0,Inverse of 2147th cyclotomic polynomial.
A016158,21,7.0,2.0,0.0,7.0,44.0,1,0,0.029081295439524125,Expansion of g.f. 1/((1-4*x)*(1-11*x)).
A016159,22,7.0,2.0,0.0,7.0,44.0,1,0,0.02565597667638484,Expansion of 1/((1-4*x)*(1-12*x)).
A016166,20,7.0,2.0,0.0,7.0,44.0,1,0,0.030920590302178495,Expansion of 1/((1-5*x)*(1-12*x)).
A016167,34,6.0,,,,,1,1,1.0,Inverse of 2158th cyclotomic polynomial.
A016168,34,6.0,,,,,1,1,1.0,Inverse of 2159th cyclotomic polynomial.
A016169,20,7.0,2.0,0.0,7.0,34.0,1,0,0.031569173630454965,a(n) = 7^n - 6^n.
A016171,34,6.0,,,,,1,1,1.0,Inverse of 2162nd cyclotomic polynomial.
A016173,22,7.0,2.0,0.0,7.0,44.0,1,0,0.027110289587184228,Expansion of 1/((1-6*x)*(1-10*x)).
A016174,22,7.0,2.0,0.0,7.0,46.0,1,0,0.027429934406678593,Expansion of 1/((1-6*x)*(1-11*x)).
A016175,22,7.0,2.0,0.0,7.0,46.0,1,0,0.02657423454650491,Expansion of 1/((1-6*x)*(1-12*x)).
A016176,34,6.0,,,,,1,1,1.0,Inverse of 2167th cyclotomic polynomial.
A016177,22,7.0,2.0,0.0,7.0,36.0,1,0,0.02595529920692141,a(n) = 8^n - 7^n.
A016178,21,7.0,2.0,0.0,7.0,46.0,1,0,0.03187803187803188,Expansion of g.f. 1/((1 - 7x)*(1 - 9x)).
A016179,34,,,,,,0,0,1.0,Inverse of 2170th cyclotomic polynomial.
A016180,34,6.0,,,,,1,1,1.0,Inverse of 2171st cyclotomic polynomial.
A016181,21,7.0,2.0,0.0,7.0,46.0,1,0,0.03085177733065057,Expansion of g.f. 1/((1-7*x)*(1-10*x)).
A016182,34,6.0,1.0,0.0,5.0,16.0,0,0,0.10884353741496598,Inverse of 2173rd cyclotomic polynomial.
A016185,21,7.0,2.0,0.0,7.0,38.0,1,0,0.02846441947565543,a(n) = 9^n - 8^n.
A016186,22,7.0,2.0,0.0,7.0,46.0,1,0,0.02776101388050694,Expansion of 1/((1-8*x)*(1-10*x)).
A016187,22,7.0,2.0,0.0,7.0,46.0,1,0,0.02701115678214915,Expansion of 1/((1-8*x)*(1-11*x)).
A016188,20,7.0,2.0,0.0,7.0,46.0,1,0,0.031658637302133516,Expansion of 1/((1-8*x)*(1-12*x)).
A016189,22,7.0,2.0,0.0,7.0,38.0,1,0,0.024787997390737115,a(n) = 10^n - 9^n.
A016190,20,7.0,2.0,0.0,7.0,46.0,1,0,0.032280701754385965,Expansion of 1/((1-9*x)*(1-11*x)).
A016191,20,7.0,2.0,0.0,7.0,46.0,1,0,0.03148528405201916,Expansion of g.f. 1/((1-9*x)*(1-12*x)).
A016192,34,6.0,1.0,0.0,5.0,16.0,0,0,0.10884353741496598,Inverse of 2183rd cyclotomic polynomial.
A016193,34,,,,,,0,0,1.0,Inverse of 2184th cyclotomic polynomial.
A016194,34,11.0,,,,,3,2,1.0,Inverse of 2185th cyclotomic polynomial.
A016196,20,7.0,2.0,0.0,7.0,46.0,1,0,0.03114421123899797,Expansion of 1/((1-10*x)*(1-12*x)).
A016197,20,7.0,2.0,0.0,7.0,40.0,1,0,0.029563932002956393,a(n) = 12^n - 11^n.
A016198,24,9.0,3.0,0.0,9.0,60.0,1,0,0.04402054292002935,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-5*x)).
A016199,34,,,,,,0,0,1.0,Inverse of 2190th cyclotomic polynomial.
A016200,24,9.0,3.0,0.0,9.0,60.0,1,0,0.039973351099267154,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-6*x)).
A016201,23,9.0,3.0,0.0,9.0,62.0,1,0,0.04169468728984533,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-7*x)).
A016202,34,7.0,,,,,2,1,1.0,Inverse of 2193rd cyclotomic polynomial.
A016203,22,9.0,3.0,0.0,9.0,64.0,1,0,0.04441360166551006,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-8*x)).
A016205,21,9.0,3.0,0.0,9.0,68.0,1,0,0.046993780234968904,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-10*x)).
A016207,20,9.0,3.0,0.0,9.0,72.0,1,0,0.0511000709723208,Expansion of g.f. 1/((1-x)*(1-2*x)*(1-12*x)).
A016208,25,9.0,3.0,0.0,9.0,60.0,1,0,0.04447739065974796,Expansion of 1/((1-x)*(1-3*x)*(1-4*x)).
A016209,20,9.0,3.0,0.0,9.0,62.0,1,0,0.06372045220966084,Expansion of 1/((1-x)(1-3x)(1-5x)).
A016210,34,6.0,,,,,1,1,1.0,Inverse of 2201st cyclotomic polynomial.
A016212,22,9.0,3.0,0.0,9.0,66.0,1,0,0.04806991988346686,Expansion of 1/((1-x)*(1-3*x)*(1-7*x)).
A016213,34,7.0,2.0,0.0,7.0,20.0,1,0,0.17699115044247787,Inverse of 2204th cyclotomic polynomial.
A016214,22,9.0,3.0,0.0,9.0,66.0,1,0,0.04580152671755725,Expansion of g.f. 1/((1-x)*(1-3*x)(1-8*x)).
A016215,20,9.0,3.0,0.0,9.0,68.0,1,0,0.051632498101746395,Expansion of 1 / ((1-x) * (1-3*x) * (1-10*x)).
A016216,20,9.0,3.0,0.0,9.0,74.0,1,0,0.05405405405405406,Expansion of 1 / ((1-x) * (1-3*x) * (1-11*x)).
A016217,20,9.0,3.0,0.0,9.0,74.0,1,0,0.052296819787985865,Expansion of 1 / ((1-x) * (1-3*x) * (1-12*x)).
A016218,23,9.0,3.0,0.0,9.0,64.0,1,0,0.048669201520912544,Expansion of 1/((1-x)*(1-4*x)*(1-5*x)).
A016219,34,11.0,,,,,3,2,1.0,Inverse of 2210th cyclotomic polynomial.
A016220,34,7.0,,,,,2,1,1.0,Inverse of 2211th cyclotomic polynomial.
A016221,34,7.0,,,,,2,1,1.0,Inverse of 2212th cyclotomic polynomial.
A016223,22,9.0,3.0,0.0,9.0,66.0,1,0,0.047584715212689255,Expansion of 1/((1-x) * (1-4*x) * (1-7*x)).
A016227,21,9.0,3.0,0.0,9.0,76.0,1,0,0.048500319081046586,Expansion of g.f. 1/((1-x)*(1-4*x)*(1-12*x)).
A016228,22,9.0,3.0,0.0,9.0,66.0,1,0,0.049586776859504134,Expansion of 1/((1-x)*(1-5*x)(1-6*x)).
A016229,34,,,,,,0,0,1.0,Inverse of 2220th cyclotomic polynomial.
A016231,34,6.0,,,,,1,1,1.0,Inverse of 2222nd cyclotomic polynomial.
A016232,34,15.0,6.0,0.0,15.0,42.0,1,0,0.4421052631578947,Inverse of 2223rd cyclotomic polynomial.
A016234,21,9.0,3.0,0.0,9.0,74.0,1,0,0.05222300635144672,Expansion of 1/((1-x) * (1-5*x) * (1-9*x)).
A016235,34,7.0,,,,,2,1,1.0,Inverse of 2226th cyclotomic polynomial.
A016236,34,6.0,,,,,1,1,1.0,Inverse of 2227th cyclotomic polynomial.
A016237,20,9.0,3.0,0.0,9.0,76.0,1,0,0.05675877520537715,Expansion of 1/((1-x)(1-5x)(1-10x)).
A016238,20,9.0,3.0,0.0,9.0,76.0,1,0,0.0549530007230658,Expansion of 1/((1-x)*(1-5*x)*(1-11*x)).
A016240,34,6.0,,,,,1,1,1.0,Inverse of 2231st cyclotomic polynomial.
A016241,21,9.0,3.0,0.0,9.0,70.0,1,0,0.05315110098709187,Expansion of 1/((1-x)*(1-6*x)*(1-7*x)).
A016242,34,7.0,,,,,2,1,1.0,Inverse of 2233rd cyclotomic polynomial.
A016245,34,7.0,,,,,2,1,1.0,Inverse of 2236th cyclotomic polynomial.
A016247,21,9.0,3.0,0.0,9.0,78.0,1,0,0.05074821080026025,Expansion of 1/((1-x) * (1-6*x) * (1-11*x)).
A016249,21,9.0,3.0,0.0,9.0,76.0,1,0,0.054324517512508934,Expansion of 1/((1-x)*(1-7*x)*(1-8*x)).
A016250,20,9.0,3.0,0.0,9.0,78.0,1,0,0.05922551252847381,Expansion of 1/((1-x)(1-7x)(1-9x)).
A016251,34,6.0,,,,,1,1,1.0,Inverse of 2242nd cyclotomic polynomial.
A016253,34,11.0,,,,,2,1,1.0,Inverse of 2244th cyclotomic polynomial.
A016256,20,9.0,3.0,0.0,9.0,78.0,1,0,0.05825242718446602,Expansion of 1/((1-x)*(1-8*x)*(1-9*x)).
A016258,34,6.0,,,,,1,1,1.0,Inverse of 2249th cyclotomic polynomial.
A016261,20,9.0,3.0,0.0,9.0,80.0,1,0,0.0572655690765927,Expansion of 1/((1-x)*(1-9*x)*(1-10*x)).
A016262,20,9.0,3.0,0.0,9.0,80.0,1,0,0.055904961565338925,Expansion of 1/((1-x)(1-9x)(1-11x)).
A016264,34,11.0,,,,,2,1,1.0,Inverse of 2255th cyclotomic polynomial.
A016266,34,6.0,1.0,0.0,5.0,16.0,0,0,0.10884353741496598,Inverse of 2257th cyclotomic polynomial.
A016269,25,9.0,3.0,0.0,9.0,62.0,1,0,0.04582409460458241,Number of monotone Boolean functions of n variables with 2 mincuts. Also number of Sperner systems with 2 blocks.
A016270,34,7.0,,,,,4,3,1.0,Inverse of 2261st cyclotomic polynomial.
A016271,34,7.0,,,,,2,1,1.0,Inverse of 2262nd cyclotomic polynomial.
A016272,34,6.0,,,,,1,1,1.0,Inverse of 2263rd cyclotomic polynomial.
A016273,23,9.0,3.0,0.0,9.0,66.0,1,0,0.050965250965250966,Expansion of g.f. 1/((1-2x)(1-3x)(1-5x)).
A016274,24,,,,,,0,0,1.0,Numbers k where the fractional part of tan(k) decreases monotonically to 0.
A016275,34,6.0,,,,,1,1,1.0,Inverse of 2266th cyclotomic polynomial.
A016281,21,9.0,3.0,0.0,9.0,78.0,1,0,0.04977664326738992,Expansion of g.f. 1/((1-2*x)*(1-3*x)*(1-12*x)).
A016282,23,9.0,3.0,0.0,9.0,68.0,1,0,0.05108940646130729,Expansion of 1/((1-2*x)*(1-4*x)*(1-5*x)).
A016283,25,9.0,3.0,0.0,9.0,50.0,1,0,0.03484320557491289,a(n) = 6^n/8 - 4^(n-1) + 2^(n-3).
A016284,34,15.0,,,,,2,1,1.0,Inverse of 2275th cyclotomic polynomial.
A016286,34,15.0,,,,,2,1,1.0,Inverse of 2277th cyclotomic polynomial.
A016287,34,6.0,,,,,1,1,1.0,Inverse of 2278th cyclotomic polynomial.
A016288,34,6.0,1.0,0.0,5.0,16.0,0,0,0.10884353741496598,Inverse of 2279th cyclotomic polynomial.
A016289,34,,,,,,0,0,1.0,Inverse of 2280th cyclotomic polynomial.
A016290,22,9.0,3.0,0.0,9.0,72.0,1,0,0.048615800135043886,Expansion of g.f. 1/((1-2*x)*(1-4*x)*(1-8*x)).
A016291,21,9.0,3.0,0.0,9.0,76.0,1,0,0.0537862703467799,Expansion of 1/((1-2x)*(1-4x)*(1-9x)).
A016292,20,9.0,3.0,0.0,9.0,78.0,1,0,0.058602554470323066,Expansion of 1/((1-2x)*(1-4x)*(1-10x)).
A016293,20,9.0,3.0,0.0,9.0,78.0,1,0,0.056480811006517015,Expansion of 1 / ((1-2*x) * (1-4*x) * (1-11*x)).
A016296,22,9.0,3.0,0.0,9.0,72.0,1,0,0.050668543279380716,Expansion of g.f. 1/((1 - 2*x)*(1 - 5*x)*(1 - 7*x)).
A016297,21,9.0,3.0,0.0,9.0,78.0,1,0,0.057649667405764965,Expansion of 1/((1-2*x) * (1-5*x) * (1-8*x)).
A016300,34,6.0,,,,,1,1,1.0,Inverse of 2291st cyclotomic polynomial.
A016303,34,6.0,,,,,1,1,1.0,Inverse of 2294th cyclotomic polynomial.
A016307,20,9.0,3.0,0.0,9.0,78.0,1,0,0.057649667405764965,Expansion of g.f. 1/((1-2*x)*(1-6*x)*(1-10*x)).
A016310,34,7.0,,,,,2,1,1.0,Inverse of 2301st cyclotomic polynomial.
A016312,21,9.0,3.0,0.0,9.0,78.0,1,0,0.053682037164487266,Expansion of g.f. 1/((1 - 2*x)*(1 - 7*x)*(1 - 9*x)).
A016314,20,9.0,3.0,0.0,9.0,82.0,1,0,0.05819730305180979,Expansion of 1/((1-2x)*(1-7x)*(1-11x)).
A016315,20,9.0,3.0,0.0,9.0,82.0,1,0,0.05659075224292615,Expansion of g.f. 1/((1 - 2*x)*(1 - 7*x)*(1 - 12*x)).
A016316,20,9.0,3.0,0.0,9.0,82.0,1,0,0.06105733432613552,Expansion of 1/((1-2x)*(1-8x)*(1-9x)).
A016319,34,,,,,,0,0,1.0,Inverse of 2310th cyclotomic polynomial.
A016323,34,6.0,,,,,1,1,1.0,Inverse of 2314th cyclotomic polynomial.
A016327,34,6.0,,,,,1,1,1.0,Inverse of 2318th cyclotomic polynomial.
A016328,33,,,,,,0,0,1.0,120th cyclotomic polynomial.
A016329,34,15.0,,,,,2,1,1.0,126th cyclotomic polynomial.
A016330,34,11.0,,,,,3,2,1.0,130th cyclotomic polynomial.
A016331,34,11.0,,,,,2,1,1.0,132nd cyclotomic polynomial.
A016332,34,7.0,,,,,4,3,1.0,133rd cyclotomic polynomial.
A016333,34,7.0,,,,,2,1,1.0,138th cyclotomic polynomial.
A016334,34,9.0,,,,,2,1,1.0,140th cyclotomic polynomial.
A016335,34,7.0,,,,,2,1,1.0,143rd cyclotomic polynomial.
A016336,34,11.0,,,,,3,2,1.0,145th cyclotomic polynomial.
A016337,34,15.0,,,,,2,1,1.0,150th cyclotomic polynomial.
A016338,34,7.0,,,,,2,1,1.0,154th cyclotomic polynomial.
A016339,34,11.0,,,,,3,2,1.0,155th cyclotomic polynomial.
A016340,34,11.0,,,,,2,1,1.0,156th cyclotomic polynomial.
A016341,34,7.0,,,,,4,3,1.0,161st cyclotomic polynomial.
A016342,34,,,,,,0,0,1.0,165th cyclotomic polynomial.
A016343,34,,,,,,0,0,1.0,168th cyclotomic polynomial.
A016344,34,11.0,,,,,3,2,1.0,170th cyclotomic polynomial.
A016345,34,7.0,,,,,2,1,1.0,174th cyclotomic polynomial.
A016346,34,15.0,,,,,2,1,1.0,175th cyclotomic polynomial.
A016347,34,6.0,,,,,1,1,1.0,180th cyclotomic polynomial.
A016348,34,7.0,,,,,2,1,1.0,182nd cyclotomic polynomial.
A016349,34,11.0,5.0,0.0,13.0,36.0,2,1,0.3364485981308411,185th cyclotomic polynomial.
A016350,34,7.0,,,,,2,1,1.0,186th cyclotomic polynomial.
A016351,34,7.0,,,,,2,1,1.0,187th cyclotomic polynomial.
A016352,34,11.0,,,,,3,2,1.0,190th cyclotomic polynomial.
A016353,34,,,,,,0,0,1.0,195th cyclotomic polynomial.
A016354,34,15.0,,,,,2,1,1.0,198th cyclotomic polynomial.
A016355,34,7.0,,,,,4,3,1.0,203rd cyclotomic polynomial.
A016356,34,7.0,,,,,2,1,1.0,209th cyclotomic polynomial.
A016357,34,,,,,,0,0,1.0,210th cyclotomic polynomial.
A016358,34,7.0,,,,,4,3,1.0,217th cyclotomic polynomial.
A016359,34,9.0,,,,,2,1,1.0,220th cyclotomic polynomial.
A016360,34,7.0,,,,,2,1,1.0,221st cyclotomic polynomial.
A016361,34,11.0,,,,,3,2,1.0,230th cyclotomic polynomial.
A016362,34,,,,,,0,0,1.0,231st cyclotomic polynomial.
A016363,34,7.0,,,,,4,3,1.0,238th cyclotomic polynomial.
A016364,34,7.0,,,,,2,1,1.0,247th cyclotomic polynomial.
A016365,34,7.0,,,,,2,1,1.0,253rd cyclotomic polynomial.
A016366,34,,,,,,0,0,1.0,255th cyclotomic polynomial.
A016367,34,7.0,6.0,0.0,15.0,50.0,3,2,0.5050505050505051,259th cyclotomic polynomial.
A016368,34,9.0,,,,,2,1,1.0,260th cyclotomic polynomial.
A016369,34,7.0,,,,,4,3,1.0,266th cyclotomic polynomial.
A016370,34,,,,,,0,0,1.0,273rd cyclotomic polynomial.
A016371,34,13.0,,,,,2,1,1.0,280th cyclotomic polynomial.
A016372,34,,,,,,0,0,1.0,285th cyclotomic polynomial.
A016373,34,7.0,,,,,2,1,1.0,286th cyclotomic polynomial.
A016374,34,7.0,6.0,0.0,15.0,50.0,3,2,0.5050505050505051,287th cyclotomic polynomial.
A016375,34,11.0,,,,,3,2,1.0,290th cyclotomic polynomial.
A016376,34,7.0,,,,,2,1,1.0,299th cyclotomic polynomial.
A016377,34,7.0,6.0,0.0,15.0,50.0,3,2,0.5050505050505051,301st cyclotomic polynomial.
A016378,34,9.0,,,,,2,1,1.0,308th cyclotomic polynomial.
A016379,34,11.0,,,,,3,2,1.0,310th cyclotomic polynomial.
A016380,34,9.0,,,,,2,1,1.0,315th cyclotomic polynomial.
A016381,34,7.0,,,,,2,1,1.0,319th cyclotomic polynomial.
A016382,34,7.0,,,,,4,3,1.0,322nd cyclotomic polynomial.
A016383,34,7.0,,,,,2,1,1.0,323rd cyclotomic polynomial.
A016384,34,7.0,6.0,0.0,15.0,50.0,3,2,0.5050505050505051,329th cyclotomic polynomial.
A016385,34,,,,,,0,0,1.0,330th cyclotomic polynomial.
A016386,34,9.0,,,,,2,1,1.0,340th cyclotomic polynomial.
A016387,34,7.0,,,,,2,1,1.0,341st cyclotomic polynomial.
A016388,34,,,,,,0,0,1.0,345th cyclotomic polynomial.
A016389,34,15.0,,,,,2,1,1.0,350th cyclotomic polynomial.
