anum,n_terms,n_d,order,degree,n_id,L_H,n_revisions,n_struct_rev,final_lambda,name
A033356,30,,,,,,0,0,1.0,a(n) = floor(36/n).
A033357,30,,,,,,0,0,1.0,a(n) = floor(37/n).
A033358,30,,,,,,0,0,1.0,a(n) = floor(38/n).
A033359,30,,,,,,0,0,1.0,a(n) = floor(39/n).
A033360,30,,,,,,0,0,1.0,a(n) = floor(40/n).
A033361,30,,,,,,0,0,1.0,a(n) = floor(41/n).
A033362,30,,,,,,0,0,1.0,a(n) = floor(42/n).
A033363,30,,,,,,0,0,1.0,a(n) = floor(43/n).
A033364,30,,,,,,0,0,1.0,a(n) = floor(44/n).
A033365,30,,,,,,0,0,1.0,a(n) = floor(45/n).
A033366,30,,,,,,0,0,1.0,a(n) = floor(46/n).
A033367,30,,,,,,0,0,1.0,a(n) = floor(47/n).
A033368,30,,,,,,0,0,1.0,a(n) = floor(48/n).
A033369,30,,,,,,0,0,1.0,a(n) = floor(49/n).
A033370,30,,,,,,0,0,1.0,a(n) = floor(50/n).
A033371,30,,,,,,0,0,1.0,a(n) = floor(51/n).
A033372,30,,,,,,0,0,1.0,a(n) = floor(52/n).
A033373,30,,,,,,0,0,1.0,a(n) = floor(53/n).
A033374,30,,,,,,0,0,1.0,a(n) = floor(54/n).
A033375,30,,,,,,0,0,1.0,a(n) = floor(55/n).
A033376,30,,,,,,0,0,1.0,a(n) = floor(56/n).
A033377,30,,,,,,0,0,1.0,a(n) = floor(57/n).
A033378,30,,,,,,0,0,1.0,a(n) = floor(58/n).
A033379,30,,,,,,0,0,1.0,a(n) = floor(59/n).
A033380,30,,,,,,0,0,1.0,a(n) = floor(60/n).
A033381,30,,,,,,0,0,1.0,a(n) = floor(61/n).
A033382,30,,,,,,0,0,1.0,a(n) = floor(62/n).
A033383,30,,,,,,0,0,1.0,a(n) = floor(63/n).
A033384,30,,,,,,0,0,1.0,a(n) = floor(64/n).
A033385,30,,,,,,0,0,1.0,a(n) = floor(65/n).
A033386,30,,,,,,0,0,1.0,a(n) = floor(66/n).
A033387,30,,,,,,0,0,1.0,a(n) = floor(67/n).
A033388,30,,,,,,0,0,1.0,a(n) = floor(68/n).
A033389,30,,,,,,0,0,1.0,a(n) = floor(69/n).
A033390,30,,,,,,0,0,1.0,a(n) = floor(70/n).
A033391,30,,,,,,0,0,1.0,a(n) = floor(71/n).
A033392,30,,,,,,0,0,1.0,a(n) = floor(72/n).
A033393,30,,,,,,0,0,1.0,a(n) = floor(73/n).
A033394,30,,,,,,0,0,1.0,a(n) = floor(74/n).
A033395,30,,,,,,0,0,1.0,a(n) = floor(75/n).
A033396,30,,,,,,0,0,1.0,a(n) = floor(76/n).
A033397,30,,,,,,0,0,1.0,a(n) = floor(77/n).
A033398,30,,,,,,0,0,1.0,a(n) = floor(78/n).
A033399,30,,,,,,0,0,1.0,a(n) = floor(79/n).
A033400,30,,,,,,0,0,1.0,a(n) = floor(80/n).
A033401,30,,,,,,0,0,1.0,a(n) = floor(81/n).
A033402,30,,,,,,0,0,1.0,a(n) = floor(82/n).
A033403,30,,,,,,0,0,1.0,a(n) = floor(83/n).
A033404,30,,,,,,0,0,1.0,a(n) = floor(84/n).
A033405,30,,,,,,0,0,1.0,a(n) = floor(85/n).
A033406,30,,,,,,0,0,1.0,a(n) = floor(86/n).
A033407,30,,,,,,0,0,1.0,a(n) = floor(87/n).
A033408,30,,,,,,0,0,1.0,a(n) = floor(88/n).
A033409,30,,,,,,0,0,1.0,a(n) = floor(89/n).
A033410,30,,,,,,0,0,1.0,a(n) = floor(90/n).
A033411,30,,,,,,0,0,1.0,a(n) = floor(91/n).
A033412,30,,,,,,0,0,1.0,a(n) = floor(92/n).
A033413,30,,,,,,0,0,1.0,a(n) = floor(93/n).
A033414,30,,,,,,0,0,1.0,a(n) = floor(94/n).
A033415,30,,,,,,0,0,1.0,a(n) = floor(95/n).
A033416,30,,,,,,0,0,1.0,a(n) = floor(96/n).
A033417,30,,,,,,0,0,1.0,a(n) = floor(97/n).
A033418,30,,,,,,0,0,1.0,a(n) = floor(98/n).
A033419,30,,,,,,0,0,1.0,a(n) = floor(99/n).
A033420,30,,,,,,0,0,1.0,a(n) = floor(100/n).
A033421,30,,,,,,0,0,1.0,a(n) = floor(1000/n).
A033422,30,,,,,,0,0,1.0,a(n) = floor(10000/n).
A033426,30,,,,,,0,0,1.0,a(n) = floor(10^6/n).
A033427,30,,,,,,0,0,1.0,a(n) = floor(10^5/n).
A033428,30,9.0,3.0,0.0,9.0,42.0,1,0,0.07734806629834254,a(n) = 3*n^2.
A033429,30,9.0,3.0,0.0,9.0,44.0,1,0,0.07547169811320754,a(n) = 5*n^2.
A033430,30,10.0,2.0,1.0,10.0,48.0,1,0,0.06193548387096774,a(n) = 4*n^3.
A033431,30,10.0,2.0,1.0,10.0,46.0,1,0,0.06415620641562064,a(n) = 2*n^3.
A033432,30,,,,,,0,0,1.0,a(n) = floor(1000/sqrt(n)).
A033433,30,,,,,,0,0,1.0,a(n) = floor(10000/sqrt(n)).
A033434,30,10.0,2.0,1.0,10.0,52.0,1,0,0.031572556162720096,Third differences of Catalan numbers A000108.
A033436,30,15.0,6.0,0.0,15.0,60.0,1,0,0.15915119363395225,a(n) = ceiling( (3*n^2 - 4)/8 ).
A033437,30,22.0,6.0,1.0,22.0,108.0,1,0,0.2819843342036554,Number of edges in 5-partite TurÃ¡n graph of order n.
A033438,30,29.0,6.0,2.0,29.0,134.0,1,0,0.3462532299741602,Number of edges in 6-partite TurÃ¡n graph of order n.
A033439,30,,,,,,0,0,1.0,Number of edges in 7-partite TurÃ¡n graph of order n.
A033440,30,9.0,,,,,2,1,1.0,Number of edges in 8-partite TurÃ¡n graph of order n.
A033441,30,9.0,,,,,2,1,1.0,Number of edges in 9-partite TurÃ¡n graph of order n.
A033442,30,9.0,,,,,2,1,1.0,Number of edges in 10-partite TurÃ¡n graph of order n.
A033443,30,9.0,,,,,2,1,1.0,Number of edges in 11-partite TurÃ¡n graph of order n.
A033444,30,9.0,,,,,2,1,1.0,Number of edges in 12-partite TurÃ¡n graph of order n.
A033445,30,10.0,2.0,1.0,10.0,50.0,1,0,0.07656967840735068,a(n) = (n - 1)*(n^2 + n - 1).
A033446,30,,,,,,0,0,1.0,List of quadruplets of primes with common difference 12.
A033447,30,,,,,,0,0,1.0,Initial prime in set of 4 consecutive primes with common difference 12.
A033448,30,,,,,,0,0,1.0,Initial prime in set of 4 consecutive primes in arithmetic progression with common difference 18.
A033449,30,,,,,,0,0,1.0,Lists of 4 primes in arithmetic progression; common difference 6.
A033450,30,,,,,,0,0,1.0,List of sets of four consecutive primes in arithmetic progression with common difference 18.
A033451,30,,,,,,0,0,1.0,Initial prime in set of 4 consecutive primes with common difference 6.
A033455,30,10.0,2.0,1.0,10.0,46.0,1,0,0.05233219567690557,Convolution of nonzero squares A000290 with themselves.
A033456,30,,,,,,0,0,1.0,LCM-convolution of squares A000290 with themselves.
A033457,30,,,,,,0,0,1.0,GCD-convolution of squares A000290 with themselves.
A033458,30,,,,,,0,0,1.0,AND-convolution of squares A000290 with themselves.
A033459,30,,,,,,0,0,1.0,OR-convolution of squares A000290 with themselves.
A033460,30,,,,,,0,0,1.0,XOR-convolution of squares A000290 with themselves.
A033461,30,,,,,,0,0,1.0,Number of partitions of n into distinct squares.
A033465,30,,,,,,0,0,1.0,Numerators of the first differences of 1/(n^2 + 1).
A033466,30,,,,,,0,0,1.0,Denominators of the first differences of 1/(n^2 + 1).
A033476,30,,,,,,0,0,1.0,Squares of primes or products of pairs of consecutive primes.
A033477,30,,,,,,0,0,1.0,"Products p^3 or p^2*q, where {p,q} are consecutive primes."
A033478,30,,,,,,0,0,1.0,3x+1 sequence beginning at 3.
A033479,30,,,,,,0,0,1.0,3x+1 sequence beginning at 9.
A033480,30,,,,,,0,0,1.0,3x + 1 sequence beginning at 15.
A033481,30,7.0,,,,,2,1,1.0,3x+1 sequence beginning at 21.
A033483,30,6.0,,,,,1,1,1.0,Number of disconnected 4-valent (or quartic) graphs with n nodes.
A033484,30,7.0,2.0,0.0,7.0,28.0,1,0,0.028028028028028028,a(n) = 3*2^n - 2.
A033485,30,,,,,,0,0,1.0,"a(n) = a(n-1) + a(floor(n/2)), a(1) = 1."
A033486,30,10.0,2.0,1.0,10.0,42.0,1,0,0.0492379835873388,a(n) = n*(n + 1)*(n + 2)*(n + 3)/2.
A033487,30,10.0,2.0,1.0,10.0,40.0,1,0,0.050314465408805034,a(n) = n*(n+1)*(n+2)*(n+3)/4.
A033488,30,10.0,2.0,1.0,10.0,40.0,1,0,0.05242463958060288,a(n) = n*(n+1)*(n+2)*(n+3)/6.
A033489,30,,,,,,0,0,1.0,"a(1) = 1, a(n) = 2*a(n-1) + a([n/2])."
A033490,30,,,,,,0,0,1.0,"a(n) = 2*a(n-1) + a(floor(n/2)), with a(1) = 1, a(2) = 2."
A033491,30,,,,,,0,0,1.0,a(n) is the smallest integer that takes n halving and tripling steps to reach 1 in the 3x+1 problem.
A033492,30,,,,,,0,0,1.0,"Record number of steps to reach 1 in '3x+1' problem, corresponding to starting values in A006877 (same as A006878 except here we start counting at 1 instead of 0)."
A033493,30,,,,,,0,0,1.0,Sum of the numbers in the trajectory of n for the 3x+1 problem.
A033495,30,,,,,,0,0,1.0,Initial number for record sum of numbers in trajectory of 3x+1 problem.
A033496,30,,,,,,0,0,1.0,Numbers m that are the largest number in their Collatz (3x+1) trajectory.
A033497,30,,,,,,0,0,1.0,"a(n) = 2*a(n-1) + a(floor(n/2)), with a(1) = 1, a(2) = 2, a(3) = 4."
A033498,30,,,,,,0,0,1.0,a(n) = a(n-1)+ a(round(2*(n-1)/3)) +a(round((n-1)/3)) starting a(1)=1.
A033499,30,,,,,,0,0,1.0,a(n) = a(n-1) + a(round(2*(n-1)/3)) + a(round((n-1)/3)) with a(1)=a(2)=1.
A033500,30,,,,,,0,0,1.0,"a(n) = a(n-1) + a(round(2*(n-1)/3)) + a(round((n-1)/3)) with a(1)=1, a(2)=2."
A033501,30,,,,,,0,0,1.0,"Almost-squares: m such that m/p(m) >= k/p(k) for all k<m, where p(m) is the least perimeter of a rectangle with integer side lengths and area m."
A033503,30,,,,,,0,0,1.0,First differences of A046025.
A033537,30,9.0,3.0,0.0,9.0,46.0,1,0,0.08630393996247655,a(n) = n*(2*n+5).
A033539,30,11.0,4.0,0.0,11.0,44.0,1,0,0.041627246925260174,"a(0)=1, a(1)=1, a(2)=1, a(n) = 2*a(n-1) + a(n-2) + 1."
A033544,30,13.0,6.0,0.0,15.0,154.0,2,1,0.14405986903648269,Wiener number of n-hexagonal triangle.
A033547,30,10.0,2.0,1.0,10.0,40.0,1,0,0.06980802792321117,Otto Haxel's guess for magic numbers of nuclear shells.
A033548,30,,,,,,0,0,1.0,Honaker primes: primes P(k) such that sum of digits of P(k) equals sum of digits of k.
A033549,30,,,,,,0,0,1.0,Numbers k such that sum of digits of k-th prime equals sum of digits of k.
A033551,30,,,,,,0,0,1.0,Closest integer to (Pi/4)*n^2.
A033552,30,,,,,,0,0,1.0,Number of partitions into Catalan numbers.
A033553,30,,,,,,0,0,1.0,"3-KnÃ¶del numbers or D-numbers: numbers m > 3 such that m | k^(m-2)-k for all k with gcd(k, m) = 1."
A033554,30,,,,,,0,0,1.0,"In A015922, not in A033553."
A033556,30,,,,,,0,0,1.0,a(n+1) = 2a(n) - {largest prime < a(n)}.
A033557,30,,,,,,0,0,1.0,2n - {largest prime < n}.
A033558,30,,,,,,0,0,1.0,a(n) = 2n - {smallest prime > n}.
A033559,30,15.0,,,,,2,1,1.0,"a(n) = (q - p)/2, where p is the largest prime < n and q is the smallest prime > n."
A033560,30,,,,,,0,0,1.0,Primes p such that 4!+p is also prime.
A033561,30,,,,,,0,0,1.0,Primes p such that 6!+p is also prime.
A033562,30,10.0,1.0,3.0,11.0,46.0,2,1,0.0638002773925104,a(n) = 2*n^3 + 1.
A033566,30,9.0,3.0,0.0,9.0,50.0,1,0,0.07898894154818326,a(n) = (2*n+1) * (4*n-1).
A033567,30,9.0,3.0,0.0,9.0,46.0,1,0,0.07431340872374798,a(n) = (2*n-1)*(4*n-1).
A033568,30,9.0,3.0,0.0,9.0,44.0,1,0,0.07370184254606366,Second pentagonal numbers with odd index: a(n) = (2*n-1)*(3*n-1).
A033569,30,9.0,1.0,2.0,9.0,44.0,1,0,0.07321131447587355,a(n) = (2*n - 1)*(3*n + 1).
A033570,30,9.0,3.0,0.0,9.0,50.0,1,0,0.08156606851549755,Pentagonal numbers with odd index: a(n) = (2*n+1)*(3*n+1).
A033571,30,9.0,3.0,0.0,9.0,52.0,1,0,0.07938931297709924,a(n) = (2*n + 1)*(5*n + 1).
A033572,30,9.0,3.0,0.0,9.0,54.0,1,0,0.07883211678832117,a(n) = (2*n+1)*(7*n+1).
A033573,30,9.0,3.0,0.0,9.0,54.0,1,0,0.07747489239598278,a(n) = (2*n+1)*(9*n+1).
A033574,30,9.0,3.0,0.0,9.0,56.0,1,0,0.07876230661040788,a(n) = (2*n+1)*(10*n+1).
A033575,30,9.0,3.0,0.0,9.0,56.0,1,0,0.07810320781032078,a(n) = (2*n+1)*(11*n+1).
A033576,30,9.0,3.0,0.0,9.0,56.0,1,0,0.07702888583218707,a(n) = (2*n+1)*(12*n+1).
A033577,30,9.0,3.0,0.0,9.0,54.0,1,0,0.08047690014903129,a(n) = (3*n+1)*(4*n+1).
A033578,30,9.0,3.0,0.0,9.0,48.0,1,0,0.0730593607305936,a(n) = (3*n - 1)*(4*n - 1).
A033579,30,9.0,3.0,0.0,9.0,44.0,1,0,0.07345575959933222,Four times pentagonal numbers: a(n) = 2*n*(3*n-1).
A033580,30,9.0,3.0,0.0,9.0,46.0,1,0,0.07603305785123966,Four times second pentagonal numbers: a(n) = 2*n*(3*n+1).
A033581,30,9.0,3.0,0.0,9.0,44.0,1,0,0.07345575959933222,a(n) = 6*n^2.
A033582,30,9.0,3.0,0.0,9.0,46.0,1,0,0.07504078303425775,a(n) = 7*n^2.
A033583,30,9.0,2.0,1.0,10.0,46.0,2,1,0.0717628705148206,a(n) = 10*n^2.
A033584,30,9.0,2.0,1.0,10.0,46.0,2,1,0.07044410413476264,a(n) = 11*n^2.
A033585,30,9.0,3.0,0.0,9.0,48.0,1,0,0.07606973058637084,a(n) = 2*n*(4*n + 1).
A033586,30,9.0,3.0,0.0,9.0,48.0,1,0,0.07606973058637084,a(n) = 4*n*(2*n + 1).
A033587,30,9.0,3.0,0.0,9.0,48.0,1,0,0.07582938388625593,a(n) = 2*n*(4*n + 3).
A033590,30,13.0,5.0,0.0,13.0,132.0,1,0,0.10568454763811048,a(n) = (2*n-1)*(3*n-1)*(4*n-1)*(5*n-1).
A033593,30,13.0,5.0,0.0,13.0,106.0,1,0,0.09592760180995476,a(n) = (n-1)*(2*n-1)*(3*n-1)*(4*n-1).
A033594,30,10.0,4.0,0.0,11.0,62.0,2,1,0.07878017789072427,a(n) = (n-1)*(2*n-1)*(3*n-1).
A033596,30,13.0,3.0,1.0,13.0,68.0,1,0,0.07897793263646923,a(n) = (n^2 - 1)*(n^2 - 3).
A033597,30,15.0,,,,,2,1,1.0,(nextprime(n)+prevprime(n))/2.
A033598,30,22.0,6.0,1.0,22.0,182.0,1,0,0.35067437379576105,Duplicate of A008084.
A033599,30,,,,,,0,0,1.0,Coordination sequence T1 for Zeolite Code CFI.
A033600,30,,,,,,0,0,1.0,Coordination sequence T2 for Zeolite Code CFI.
A033601,30,,,,,,0,0,1.0,Coordination sequence T3 for Zeolite Code CFI.
A033602,30,,,,,,0,0,1.0,Coordination sequence T4 for Zeolite Code CFI.
A033603,30,,,,,,0,0,1.0,Coordination sequence T5 for Zeolite Code CFI.
A033604,30,,,,,,0,0,1.0,Coordination sequence T1 for Zeolite Code SBE.
A033605,30,,,,,,0,0,1.0,Coordination sequence T2 for Zeolite Code SBE.
A033606,30,,,,,,0,0,1.0,Coordination sequence T3 for Zeolite Code SBE.
A033607,30,,,,,,0,0,1.0,Coordination sequence T4 for Zeolite Code SBE.
A033608,30,,,,,,0,0,1.0,Coordination sequence T1 for Zeolite Code SBS.
A033609,30,,,,,,0,0,1.0,Coordination sequence T2 for Zeolite Code SBS.
A033610,30,,,,,,0,0,1.0,Coordination sequence T3 for Zeolite Code SBS.
A033611,30,,,,,,0,0,1.0,Coordination sequence T4 for Zeolite Code SBS.
A033612,30,,,,,,0,0,1.0,Coordination sequence T1 for Zeolite Code SBT.
A033613,30,,,,,,0,0,1.0,Coordination sequence T2 for Zeolite Code SBT.
A033614,30,,,,,,0,0,1.0,Coordination sequence T3 for Zeolite Code SBT.
A033615,30,,,,,,0,0,1.0,Coordination sequence T4 for Zeolite Code SBT.
A033616,30,,,,,,0,0,1.0,Coordination sequence T1 for Zeolite Code TSC.
A033617,30,,,,,,0,0,1.0,Coordination sequence T2 for Zeolite Code TSC.
A033618,30,,,,,,0,0,1.0,"Number of ways n-th repdigit number, A010785(n), can be expressed as a polygonal number."
A033619,30,7.0,2.0,0.0,7.0,22.0,1,0,0.08560311284046693,Undulating numbers (of form abababab... in base 10).
A033620,30,7.0,,,,,2,1,1.0,Numbers all of whose prime factors are palindromes.
A033621,30,7.0,,,,,2,1,1.0,"Numbers k such that k-1 is a palindrome in base 10, and k+1 is a palindrome in base 17."
A033622,30,13.0,5.0,0.0,13.0,88.0,1,0,0.08170844939647168,Good sequence of increments for Shell sort (best on big values).
A033623,30,,,,,,0,0,1.0,Grundy function for turn-at-most-4-coins game.
A033624,30,,,,,,0,0,1.0,Primes and gaps for the first 20 distinct consecutive gaps.
A033627,30,11.0,4.0,0.0,11.0,44.0,1,0,0.12903225806451613,0-additive sequence: not the sum of any previous pair.
A033628,30,,,,,,0,0,1.0,Numbers that are in both the 1-additive and 0-additive sequences (A002858 and A033627).
A033629,30,,,,,,0,0,1.0,Numbers that are not the sum of two distinct Ulam numbers.
A033630,30,6.0,,,,,1,1,1.0,Number of partitions of n into distinct divisors of n.
A033631,30,,,,,,0,0,1.0,Numbers k such that sigma(phi(k)) = sigma(k) where sigma is the sum of divisors function A000203 and phi is the Euler totient function A000010.
A033632,30,,,,,,0,0,1.0,Numbers k such that sigma(phi(k)) = phi(sigma(k)).
A033633,30,,,,,,0,0,1.0,a(n) = n-th prime modulo 19.
A033634,30,,,,,,0,0,1.0,OddPowerSigma(n) = sum of odd power divisors of n.
A033637,30,7.0,,,,,2,1,1.0,Products of partition numbers A000041(n).
A033638,30,11.0,4.0,0.0,11.0,42.0,1,0,0.11764705882352941,"Quarter-squares plus 1 (that is, a(n) = A002620(n) + 1)."
A033639,30,,,,,,0,0,1.0,Base-2 digital convolution sequence.
A033640,30,,,,,,0,0,1.0,Base 3 digital convolution sequence.
A033641,30,,,,,,0,0,1.0,Base 4 digital convolution sequence.
A033642,30,,,,,,0,0,1.0,Base 5 digital convolution sequence.
A033648,30,,,,,,0,0,1.0,Trajectory of 3 under map x->x + (x-with-digits-reversed).
A033662,30,15.0,6.0,0.0,15.0,78.0,1,0,0.24,Possible digital sums of Smith numbers (conjectural).
A033663,30,,,,,,0,0,1.0,Least Smith number having digital sum A033662(n).
A033664,30,,,,,,0,0,1.0,Every suffix is prime.
A033665,30,6.0,,,,,1,1,1.0,"Number of 'Reverse and Add' steps needed to reach a palindrome starting at n, or -1 if n never reaches a palindrome."
A033666,30,,,,,,0,0,1.0,Base-2 digital convolution sequence (with smallest digits).
A033667,30,,,,,,0,0,1.0,"Base 3 digital convolution sequence, (with smallest digits)."
A033668,30,,,,,,0,0,1.0,"Theta series of 4-dimensional lattice A_2 tensor A2, with det 81, minimal norm 4."
A033676,30,,,,,,0,0,1.0,Largest divisor of n <= sqrt(n).
A033677,30,,,,,,0,0,1.0,Smallest divisor of n >= sqrt(n).
A033679,30,,,,,,0,0,1.0,a(1) = 2; a(n) is smallest number >= a(n-1) such that the juxtaposition a(1)a(2)...a(n) is a prime.
A033680,30,,,,,,0,0,1.0,a(1) = 1; a(n) is smallest number >= a(n-1) such that the juxtaposition a(1)a(2)...a(n) is a prime.
A033681,30,,,,,,0,0,1.0,a(1) = 3; a(n) is smallest number >= a(n-1) such that the juxtaposition a(1)a(2)...a(n) is a prime.
A033682,30,,,,,,0,0,1.0,"Numbers of the form (q^2+(q+1)^2)*(r^2+(r+1)^2), q,r >= 1."
A033683,30,7.0,,,,,2,1,1.0,"a(n) = 1 if n is an odd square not divisible by 3, otherwise 0."
A033684,30,13.0,,,,,2,1,1.0,1 iff n is a square not divisible by 3.
A033685,30,,,,,,0,0,1.0,Theta series of hexagonal lattice A_2 with respect to deep hole.
A033686,30,,,,,,0,0,1.0,One-ninth of theta series of A2[hole]^2.
A033687,30,,,,,,0,0,1.0,Theta series of hexagonal lattice A_2 with respect to deep hole divided by 3.
A033688,30,,,,,,0,0,1.0,"Theta series of tensor cube of A_2 lattice (dimension 8, det 3^12)."
A033690,30,,,,,,0,0,1.0,Theta series of A2[hole]^4.
A033691,30,15.0,6.0,0.0,15.0,86.0,1,0,0.1915367483296214,Minimal number of vertices in 1-1 deficient regular graph where minimal degree is 1 and maximal degree is n.
A033693,30,,,,,,0,0,1.0,"Theta series of lattice D3 tensor D3 (dimension 9, det. 4096, min. norm 4)."
A033694,30,,,,,,0,0,1.0,"Theta series of lattice D3 tensor D3* (dimension 9, det. 262144, min. norm 6)."
A033696,30,,,,,,0,0,1.0,"Theta series of lattice D_3 tensor D_4 (dimension 12, det. 16384, min. norm 4)."
A033697,30,,,,,,0,0,1.0,"Theta series of lattice A_2 tensor D_5 (dimension 10, det. 3888, min. norm 4)."
A033698,30,,,,,,0,0,1.0,"Theta series of lattice A_2 tensor E_6 (dimension 12, det. 6561, min. norm 4)."
A033701,30,,,,,,0,0,1.0,"Theta series of lattice A_2 tensor D_3 (dimension 6, det. 432, min. norm 4)."
A033702,30,,,,,,0,0,1.0,Number of polygonal numbers which are n-digit repdigits.
A033703,30,,,,,,0,0,1.0,Number of polygonal numbers which are repdigits with <= n digits.
A033706,30,,,,,,0,0,1.0,Values of k associated with A033705.
A033707,30,,,,,,0,0,1.0,Values of n associated with A033705.
A033708,30,,,,,,0,0,1.0,Number of simple repdigit polyhedral numbers with n digits.
A033709,30,,,,,,0,0,1.0,Number of simple repdigit polyhedral numbers with <=n digits.
A033710,30,,,,,,0,0,1.0,Number of fancy repdigit polyhedral numbers with n digits.
A033711,30,,,,,,0,0,1.0,Number of fancy repdigit polyhedral numbers with <=n digits.
A033712,30,,,,,,0,0,1.0,theta3(z) * theta3(2*z) * theta3(3*z) * theta3(6*z).
A033715,30,,,,,,0,0,1.0,"Number of integer solutions (x, y) to the equation x^2 + 2y^2 = n."
A033716,30,,,,,,0,0,1.0,Number of integer solutions to the equation x^2 + 3y^2 = n.
A033717,30,,,,,,0,0,1.0,Number of integer solutions to the equation x^2 + 2*y^2 + 4*z^2 = n.
A033718,30,,,,,,0,0,1.0,Product theta3(q^d); d | 5.
A033719,30,,,,,,0,0,1.0,Coefficients in expansion of theta_3(q) * theta_3(q^7) in powers of q.
A033720,30,,,,,,0,0,1.0,Product theta3(q^d); d | 8.
A033721,30,,,,,,0,0,1.0,Product theta3(q^d); d | 9.
A033722,30,,,,,,0,0,1.0,Expansion of Product_{d | 10} theta_3(q^d).
A033723,30,,,,,,0,0,1.0,Product theta3(q^d); d | 11.
A033724,30,,,,,,0,0,1.0,Product theta3(q^d); d | 12.
A033725,30,,,,,,0,0,1.0,Product theta3(q^d); d | 13.
A033726,30,,,,,,0,0,1.0,Product theta3(q^d); d | 14.
A033727,30,,,,,,0,0,1.0,Product theta3(q^d); d | 15.
A033728,30,,,,,,0,0,1.0,Product theta3(q^d); d | 16.
A033729,30,,,,,,0,0,1.0,Expansion of Product_{d | 17} theta_3(q^d).
A033730,30,,,,,,0,0,1.0,Expansion of Product_{d | 18} theta_3(q^d).
A033731,30,,,,,,0,0,1.0,Expansion of Product_{d | 19} theta_3(q^d).
A033732,30,,,,,,0,0,1.0,Expansion of Product_{d | 20} theta_3(q^d).
A033733,30,,,,,,0,0,1.0,Expansion of Product_{d | 21} theta_3(q^d).
A033734,30,,,,,,0,0,1.0,Expansion of Product_{d | 22} theta_3(q^d).
A033735,30,,,,,,0,0,1.0,Expansion of Product_{d | 23} theta_3(q^d).
A033736,30,,,,,,0,0,1.0,Expansion of Product_{d | 24} theta_3(q^d).
A033737,30,,,,,,0,0,1.0,Expansion of Product_{d | 25} theta_3(q^d).
A033738,30,,,,,,0,0,1.0,Expansion of Product_{d | 26} theta_3(q^d).
A033739,30,,,,,,0,0,1.0,Expansion of Product_{d | 27} theta_3(q^d).
A033740,30,,,,,,0,0,1.0,Expansion of Product_{d | 28} theta_3(q^d).
A033741,30,,,,,,0,0,1.0,Expansion of Product_{d | 29} theta_3(q^d).
A033742,30,,,,,,0,0,1.0,Expansion of Product_{d | 30} theta_3(q^d).
A033743,30,,,,,,0,0,1.0,Expansion of Product_{d | 31} theta_3(q^d).
A033744,30,,,,,,0,0,1.0,Expansion of Product_{d | 32} theta_3(q^d).
