anum,n_terms,n_d,order,degree,n_id,L_H,n_singular,full_fit,prefix_only,n_revisions,n_struct_rev,final_lambda,error,name
A357813,30,,,,,,,False,False,0,0,1.0,,a(n) is the least number k such that the sum of n^2 consecutive primes starting at prime(k) is a square.
A050792,30,,,,,,,False,False,0,0,1.0,,Consider the Diophantine equation x^3 + y^3 = z^3 + 1 (1 < x < y < z) or 'Fermat near misses'. Arrange solutions by increasing values of z (see A050791). Sequence gives values of x.
A086850,30,22.0,6.0,1.0,22.0,82.0,1.0,True,False,1,0,0.8282828282828283,,"Determinant of the n X n matrix K(i,j) where K(i,j) is the Kronecker symbol (a(n) = 0 for n>=8)."
A223925,30,15.0,6.0,0.0,15.0,82.0,0.0,True,False,1,0,0.1267387944358578,,a(2n+1) = 2*n-1; a(2n)= 4^n.
A289432,30,7.0,,,,,,False,True,2,1,1.0,,Numbers b_n of Fibonacci-quilt legal decompositions of n.
A145340,30,,,,,,,False,False,0,0,1.0,,"a(n) = the maximum of d(p(n)-1) and d(p(n)+1), where d(m) is the number of divisors of m and p(n) is the n-th prime."
A305162,30,,,,,,,False,False,0,0,1.0,,Numbers k such that A127417(k) = 1.
A219752,30,22.0,6.0,1.0,22.0,118.0,1.0,True,False,1,0,0.14131736526946106,,Expansion of 2*x^4*(1-2*x+x^4)/((1+x)*(1-2*x)^2*(1-x-x^2)).
A243390,30,,,,,,,False,False,0,0,1.0,,"Numbers k such that, taken pairwise, k, prime(k) and phi(k) have no common digits."
A088426,30,,,,,,,False,False,0,0,1.0,,Number of primes in arithmetic progression starting with 19 and with d=2n.
A371465,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of Product_{k>=1} (1 - 1/(2*k+1)^6).
A190273,30,,,,,,,False,False,0,0,1.0,,"Numbers n such that n' = m+1, with n and m semiprimes and gcd(m,n)>1, where n' is the arithmetic derivative of n."
A309954,30,,,,,,,False,False,0,0,1.0,,Product of digits of (n written in base 4).
A124506,30,,,,,,,False,False,0,0,1.0,,"Number of numerical semigroups with Frobenius number n; that is, numerical semigroups for which the largest integer not belonging to them is n."
A287112,30,,,,,,,False,False,0,0,1.0,,"1-limiting word of the morphism 0->10, 1->20, 2->0."
A070818,30,,,,,,,False,False,0,0,1.0,,"Smallest argument m such that commutator[phi(m), gpf(m)] = 2n-1, where phi(m) = A000010(m) and gpf(m) = A006530(m), the largest prime factor of m."
A182941,30,,,,,,,False,False,0,0,1.0,,a(n) = sum of divisors of A094348(n).
A330617,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of paths from node 0 to k in a directed graph with n+1 vertices labeled 0, 1, ..., n and edges leading from i to i+1 for all i, and from i to i+2 for even i and from i to i-2 for odd i."
A204002,30,,,,,,,False,False,0,0,1.0,,"Symmetric matrix based on f(i,j)=min{2i+j,i+2j}, by antidiagonals."
A065192,30,,,,,,,False,False,0,0,1.0,,Record entries in A065191.
A049577,30,,,,,,,False,False,0,0,1.0,,Primes p such that x^45 = 2 has a solution mod p.
A062380,30,,,,,,,False,False,0,0,1.0,,"a(n) = Sum_{i|n,j|n} phi(i)*phi(j)/phi(gcd(i,j)), where phi is Euler totient function."
A345803,30,,,,,,,False,False,0,0,1.0,,Numbers that are the sum of ten cubes in exactly one ways.
A332569,30,,,,,,,False,False,0,0,1.0,,a(n) = Sum_{k=1..n} floor(n/k) * ceiling(n/k).
A124217,30,11.0,4.0,0.0,11.0,42.0,0.0,True,False,1,0,0.04057971014492753,,Expansion of (1-x-x^2)/(1-2x-x^2+x^4).
A238785,30,,,,,,,False,False,0,0,1.0,,Number of palindromic partitions of n whose greatest part has multiplicity <= 2.
A160951,30,,,,,,,False,False,0,0,1.0,,Primes p such that 2p + 1155 is prime.
A006567,30,,,,,,,False,False,0,0,1.0,,Emirps (primes whose reversal is a different prime).
A095766,30,,,,,,,False,False,0,0,1.0,,"Number of primes whose binary expansion begins '11' (A080166) in range ]2^n,2^(n+1)]."
A382298,30,,,,,,,False,False,0,0,1.0,,"Number of states in smallest DFAO computing t(i+n) on input n in base 2, lsd-first, where t(n) = A010060(n), the Thue-Morse sequence."
A346591,30,,,,,,,False,False,0,0,1.0,,Composite numbers k such that A006577(k) sets a new record.
A343604,30,,,,,,,False,False,0,0,1.0,,a(n) is the least number > n with the same sum of balanced ternary digits as n.
A072382,30,,,,,,,False,False,0,0,1.0,,Primes which can be represented as the sum of a number and its reverse.
A396562,30,,,,,,,False,False,0,0,1.0,,a(n) is the minimal number of integer cubes needed to tile an integer cuboid of volume A033942(n).
A334425,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of Product_{k>=1} (1 - 1/A002144(k)^3).
A003605,30,,,,,,,False,False,0,0,1.0,,Unique monotonic sequence of nonnegative integers satisfying a(a(n)) = 3n.
A338383,30,,,,,,,False,False,0,0,1.0,,"Table read by rows, in which the n-th row lists all the preimages k, in increasing order, such that k*tau(k) = A338382(n)."
A329746,30,6.0,,,,,,False,True,4,4,1.0,,"Triangle read by rows where T(n,k) is the number of integer partitions of n > 0 with runs-resistance k, 0 <= k <= n - 1."
A054075,30,,,,,,,False,False,0,0,1.0,,Position of first appearance of n in A054073.
A180518,30,,,,,,,False,False,0,0,1.0,,Primes that become a different prime under the mapping 0 <=> 3.
A167188,30,,,,,,,False,False,0,0,1.0,,Smaller prime power associated with record gap in A167186.
A096677,30,,,,,,,False,False,0,0,1.0,,A060254 indexed by A000040.
A325969,30,,,,,,,False,False,0,0,1.0,,a(n) = A325968(n) - n.
A314651,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.113.5 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A033780,30,,,,,,,False,False,0,0,1.0,,"Product t2(q^d); d | 21, where t2 = theta2(q)/(2*q^(1/4))."
A133810,30,7.0,,,,,,False,True,6,5,1.0,,Numbers that are primally tight and have weakly ascending powers.
A162242,30,13.0,,,,,,False,True,2,1,1.0,,Years in which January first falls on a Friday (since 2001).
A256446,30,,,,,,,False,False,0,0,1.0,,First differences of A250477: a(n) = A250477(n+1) - A250477(n).
A262812,30,,,,,,,False,False,0,0,1.0,,Values of n such that sigma(n!) mod sigma(n) is not 0.
A027556,30,11.0,4.0,0.0,11.0,40.0,0.0,True,False,1,0,0.045714285714285714,,Unbalanced strings of length n.
A062242,30,,,,,,,False,False,0,0,1.0,,McKay-Thompson series of class 18D for the Monster group.
A181848,30,,,,,,,False,False,0,0,1.0,,"Consider two consecutive primes {p,q} such that P=2p+q and Q=2q+p are both prime. Sequence gives lesser primes p."
A383907,30,,,,,,,False,False,0,0,1.0,,Echo primes: primes p such that the greatest prime factor of p-1 is a suffix of p.
A162387,30,,,,,,,False,False,0,0,1.0,,Triangle read by rows: the n-th Euclid number followed by the first n primes and 1.
A101098,30,13.0,1.0,4.0,13.0,62.0,1.0,True,False,1,0,0.06790799561883899,,"a(1)=1; thereafter, a(n+1) = 20*n^3 + 10*n."
A235988,30,15.0,6.0,0.0,15.0,118.0,0.0,True,False,1,0,0.155467720685112,,Sum of the partition parts of 3n into 3 parts.
A199848,30,15.0,6.0,0.0,15.0,116.0,0.0,True,False,1,0,0.1856,,Number of -n..n arrays x(0..3) of 4 elements with zero sum and no element more than one greater than the previous.
A097357,30,,,,,,,False,False,0,0,1.0,,For definition see Comments lines.
A236313,30,,,,,,,False,False,0,0,1.0,,"Recurrence: a(2n) = 3a(n)-1, a(2n+1) = 1."
A083381,30,,,,,,,False,False,0,0,1.0,,"Square array giving the number of trellis edges T(i,j) (i >= 0, j >= 0), read by antidiagonals."
A131532,30,14.0,6.0,0.0,15.0,40.0,0.0,True,False,2,1,0.449438202247191,,"Period 6: repeat [0, 0, 0, 0, 1, 1]."
A275729,30,,,,,,,False,False,0,0,1.0,,A275735-polynomials evaluated at x=2: a(n) = A048675(A275735(n)).
A293960,30,,,,,,,False,False,0,0,1.0,,"Number A(n,k) of linear chord diagrams having n chords and no chord length larger than k; square array A(n,k), n>=0, k>=0, read by antidiagonals."
A295686,30,11.0,4.0,0.0,11.0,40.0,0.0,True,False,1,0,0.06589785831960461,,"a(n) = a(n-1) + a(n-3) + a(n-4), where a(0) = 2, a(1) = 1, a(2) = 2, a(3) = 1."
A011493,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of 74th root of 74.
A030490,30,,,,,,,False,False,0,0,1.0,,Position of n-th 3 in A030298.
A360278,30,11.0,4.0,0.0,11.0,70.0,0.0,True,False,1,0,0.04953998584571833,,"Determinant of the matrix [L(j+k) + d(j,k)]_{1<=j, k<=n}, where L(n) denotes the Lucas number A000032(n), and d(j,k) is 1 or 0 according as j = k or not."
A079477,30,,,,,,,False,False,0,0,1.0,,First prime after phi(prime(n)^2).
A336844,30,,,,,,,False,False,0,0,1.0,,a(n) = A336698(A003961(n)).
A336669,30,,,,,,,False,False,0,0,1.0,,a(n) is the number of n-digit terms in A336668 (assuming 0 has 0 digit).
A341253,30,,,,,,,False,False,0,0,1.0,,Expansion of (-1 + Product_{k>=1} 1 / (1 + (-x)^k))^10.
A161373,30,,,,,,,False,False,0,0,1.0,,"""Early bird"" binary numbers: write the natural numbers in binary representation in a string 011011100101110111.... Sequence gives numbers which occur in the string strictly ahead of their natural place."
A359433,30,,,,,,,False,False,0,0,1.0,,Dirichlet inverse of A071773.
A183027,30,,,,,,,False,False,0,0,1.0,,Conjectured list of multiplicities of fully multisociable cycles sorted by smallest term.
A310666,30,,,,,,,False,False,0,0,1.0,,Coordination sequence Gal.6.107.4 where Gal.u.t.v denotes the coordination sequence for a vertex of type v in tiling number t in the Galebach list of u-uniform tilings.
A295339,30,,,,,,,False,False,0,0,1.0,,Least k for the inner Theodorus spiral to complete n revolutions.
A309228,30,,,,,,,False,False,0,0,1.0,,a(n) is the greatest possible height of a binary tree where all nodes hold positive squares and all interior nodes also equal the sum of their two children and the root node has value n^2.
A218044,30,,,,,,,False,False,0,0,1.0,,"Numbers of the form 2^k + prime, with k > 0."
A008171,30,,,,,,,False,False,0,0,1.0,,Coordination sequence T8 for Zeolite Code MFI.
A130109,30,,,,,,,False,False,0,0,1.0,,Rearrangement of natural numbers such that each two terms sum up to a perfect square.
A072626,30,7.0,,,,,,False,True,4,3,1.0,,Parity of floor(n/log(n)).
A298349,30,,,,,,,False,False,0,0,1.0,,"a(n) = a(n-1) + a(n-2) + a([(n+1)/2]), where a(0) = 1, a(1) = 2, a(2) = 3."
A157151,30,,,,,,,False,False,0,0,1.0,,"Triangle T(n, k, m) = (m*(n-k) + 1)*T(n-1, k-1, m) + (m*k + 1)*T(n-1, k, m) + m*k*(n-k)*T(n-2, k-1, m) with T(n, 0, m) = T(n, n, m) = 1 and m = 5, read by rows."
A004963,30,7.0,2.0,0.0,7.0,30.0,0.0,True,False,1,0,0.05253940455341506,,"a(n) = ceiling(n*phi^8), where phi is the golden ratio, A001622."
A352804,30,,,,,,,False,False,0,0,1.0,,a(n) = A028876(n)/2; numbers k such that 4*k^2 - 5 is prime.
A121489,30,,,,,,,False,False,0,0,1.0,,Diagonal of array A121490.
A157831,30,6.0,1.0,0.0,5.0,18.0,0.0,True,False,0,0,0.09523809523809523,,3's and 4's in Gijswijt's sequence (A090822).
A367407,30,,,,,,,False,False,0,0,1.0,,a(n) = sqrt(A367406(n)).
A051169,30,,,,,,,False,False,0,0,1.0,,Smallest number m such that 2*m - p is composite for the first n primes p.
A013614,30,,,,,,,False,False,0,0,1.0,,Triangle of coefficients in expansion of (1+7x)^n.
A035690,30,6.0,,,,,,False,True,3,3,1.0,,Number of partitions of n into parts 8k+3 and 8k+4 with at least one part of each type.
A059125,30,,,,,,,False,False,0,0,1.0,,A self-generated dragon-like folding sequence.
A067677,30,,,,,,,False,False,0,0,1.0,,"Diagonals of the prime-composite array, B(m,n) which are zeros from the Second Borve Conjecture."
A346639,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the Hausdorff dimension of Hironaka's curve and equivalent carpets.
A031285,30,9.0,3.0,0.0,9.0,36.0,0.0,True,False,1,0,0.1348314606741573,,"The odd-greedy Egyptian-fraction algorithm for 5/1444613 has 37 terms, the last of which has 384122451172 digits; sequence gives remainder-numerators."
A177692,30,15.0,,,,,,False,True,4,3,1.0,,"The even values of PrimePi(.), with repetition."
A143056,30,11.0,4.0,0.0,11.0,38.0,0.0,True,False,1,0,0.06301824212271974,,"a(n) = Re(b(n)) where b(n)=(1+i)*b(n-1)+b(n-2), with b(1)=0, b(2)=1."
A201933,30,,,,,,,False,False,0,0,1.0,,Decimal expansion of the least x satisfying x^2 + 5*x + 2 = e^x.
A373412,30,,,,,,,False,False,0,0,1.0,,Sum of the n-th maximal antirun of nonsquarefree numbers differing by more than one.
A220499,30,7.0,,,,,,False,True,2,1,1.0,,Number of line segments in an H tree with n levels that have no correspondence with the toothpicks of the toothpick structure of A139250 after n-th stage.
A381597,30,,,,,,,False,False,0,0,1.0,,"Lexicographically earliest sequence of positive integers such that for any t and k, with k>=1, where t = a(n) = a(n+k) = a(n+2*k), only one occurrence of k, for a given t, appears anywhere in the sequence."
A099001,30,,,,,,,False,False,0,0,1.0,,"a(n) = (Sum 1/k) (Product k), where both the sum and product are over those k where 1 <= k <= n/2 and gcd(k,n) = 1."
A077810,30,,,,,,,False,False,0,0,1.0,,Sum of divisors of numbers containing in their decimal representation only the digits 0 and 1.
A221912,30,6.0,2.0,2.0,13.0,122.0,2.0,True,False,6,6,0.7134502923976608,,Partial sums of floor(n/12).
A197824,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of least x>0 satisfying f(x)=m/3, where m is the maximal value of f(x)=(cos(x))^2+(sin(Pi*x))^2^2."
A097325,30,15.0,6.0,0.0,15.0,46.0,0.0,True,False,1,0,0.3865546218487395,,"Period 6: repeat [0, 1, 1, 1, 1, 1]."
A324778,30,,,,,,,False,False,0,0,1.0,,West spoke of spiral in A274641.
A139382,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows, T(n,k) = (2^k-1) * T(n-1,k) + T(n-1,k-1)."
A385248,30,,,,,,,False,False,0,0,1.0,,Number of digits in the decimal expansion of Fibonacci(2^n).
A132111,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) = n^2 + k*n + k^2, 0 <= k <= n."
A073472,30,,,,,,,False,False,0,0,1.0,,Trisection of A007294.
A211440,30,19.0,6.0,1.0,22.0,174.0,0.0,True,False,2,1,0.3663157894736842,,"Number of ordered triples (w,x,y) with all terms in {-n,...,0,...,n} and 2w+3x+3y=0."
A335670,30,,,,,,,False,False,0,0,1.0,,Odd composite integers m such that A014448(m) == 4 (mod m).
A180024,30,,,,,,,False,False,0,0,1.0,,Smallest prime greater than n-th prime having as many ones in binary representation.
A122487,30,,,,,,,False,False,0,0,1.0,,2 together with odd primes p that divide Fibonacci[(p+1)/2].
A268956,30,,,,,,,False,False,0,0,1.0,,"T(n,k)=Number of length-n 0..k arrays with no repeated value equal to the previous repeated value, with new values introduced in sequential order."
A120175,30,25.0,,,,,,False,True,2,1,1.0,,a(1)=7; a(n)=floor((35+sum(a(1) to a(n-1)))/5).
A179662,30,,,,,,,False,False,0,0,1.0,,Number of partitions of n into square parts.
A163902,30,,,,,,,False,False,0,0,1.0,,"The positions i where A163905(i) = i, but not A163355(i) = i, that is, the 2-cycles of permutation A163355."
A282659,30,,,,,,,False,False,0,0,1.0,,"Decimal representation of the x-axis, from the origin to the right edge, of the n-th stage of growth of the two-dimensional cellular automaton defined by ""Rule 493"", based on the 5-celled von Neumann neighborhood."
A342617,30,,,,,,,False,False,0,0,1.0,,a(n) = Sum_{d|n} phi(d)^(n-d+1).
A065853,30,,,,,,,False,False,0,0,1.0,,"Let u be any string of 4 digits from {0,...,n-1}; let f(u) = number of distinct primes, not beginning with 0, formed by permuting the digits of u to a base-n number; then a(n) = max_u f(u)."
A255856,30,,,,,,,False,False,0,0,1.0,,"Least k > 0 such that gcd(k^n+6, (k+1)^n+6) > 1, or 0 if there is no such k."
A119522,30,9.0,3.0,0.0,9.0,38.0,0.0,True,False,1,0,0.4470588235294118,,Determinant of n X n matrix of first n^2 nonzero terms of triangular numbers.
A184246,30,,,,,,,False,False,0,0,1.0,,Number of strings of numbers x(i=1..8) in 0..n with sum i^2*x(i)^2 equal to n^2*64.
A349941,30,,,,,,,False,False,0,0,1.0,,Terms of A349937 that are not divisible by 3: numbers k > 1 not divisible by 2 or 3 such that A309906(k-1) < A309906(k) > A309906(k+1).
A122258,30,,,,,,,False,False,0,0,1.0,,Number of Pierpont primes <= n.
A358242,30,,,,,,,False,False,0,0,1.0,,"Consider all invertible residues k mod n. For each such k, find the product of three primes p*q*r = k (mod n) with the smallest max {p, q, r}. Then a(n) is the largest such p over the considered k."
A220462,30,,,,,,,False,False,0,0,1.0,,"Chebyshev numbers C_v(n) for v=3/2: a(n) is the smallest number such that if x>=a(n), then theta(x)-theta(2*x/3)>=n*log(x), where theta(x) = sum_{prime p<=x} log p."
A349573,30,,,,,,,False,False,0,0,1.0,,"a(n) = A048673(n) - n, where A048673(n) = (A003961(n)+1) / 2, and A003961(n) shifts the prime factorization of n one step towards larger primes."
A234347,30,7.0,,,,,,False,True,2,1,1.0,,"a(n) = |{0 < k < n: 3^k + 3^{phi(n-k)/2} - 1 is prime}|, where phi(.) is Euler's totient function."
A367712,30,,,,,,,False,False,0,0,1.0,,"Decimal expansion of BesselJ(0,2*sqrt(3)) (negated)."
A384963,30,,,,,,,False,False,0,0,1.0,,"Triangle read by rows: T(n,k) is the number of embeddings on the sphere of connected simple planar graphs with n nodes and k faces, n >= 1, k=1..max(1,2*n-4)."
A039851,30,,,,,,,False,False,0,0,1.0,,"Number of partitions satisfying cn(0,5) + cn(2,5) <= 1 and cn(0,5) + cn(3,5) <= 1."
A326112,30,7.0,,,,,,False,True,7,6,1.0,,Numbers requiring 3 central factorizations to reach prime factorization.
A068800,30,,,,,,,False,False,0,0,1.0,,The next new gap between successive Ulam numbers.
A066115,30,,,,,,,False,False,0,0,1.0,,Number of conjugacy classes of maximal subgroups of the symmetric group S_n.
A092349,30,,,,,,,False,False,0,0,1.0,,a(n) = sigma_3(n) - sigma_2(n).
A169616,30,,,,,,,False,False,0,0,1.0,,"Triangular array: T(n,k)=integer nearest F(n+k)/F(k), k=1,2,...,n-2; n>=3, where F=A000045 (Fibonacci numbers)."
A331544,30,,,,,,,False,False,0,0,1.0,,Primes that begin a run of consecutive primes whose first differences are strictly increasing.
A348508,30,,,,,,,False,False,0,0,1.0,,"a(n) = A003959(n) - 2*n, where A003959 is multiplicative with a(p^e) = (p+1)^e."
A396461,30,,,,,,,False,False,0,0,1.0,,"Consider the square spiral in a single quadrant with its cells numbered starting at 0. Three players take turns and place black knights(K), cyan antelopes(A), and red ferzes(F), respectively, at the smallest unoccupied cell not attacked by an existing pieces of a different color. Sequence lists squares occupied by a black knight."
A330279,30,,,,,,,False,False,0,0,1.0,,Numbers k such that x^k == k (mod k + 1) has multiple solutions for 0 <= x < k.
A233414,30,,,,,,,False,False,0,0,1.0,,"Prime(n), where n is such that (1 + Sum_{i=1..n} prime(i)^15) / n is an integer."
A306637,30,11.0,4.0,0.0,11.0,38.0,0.0,True,False,1,0,0.08941176470588236,,a(n) = Fibonacci(n) * A128834(n).
A214275,30,,,,,,,False,False,0,0,1.0,,Number of compositions of n where the difference between largest and smallest parts equals 6 and adjacent parts are unequal.
